3,Security Guard
3,repeated use of shots
3,inauthentic
3,renunciation
3,Sean Ellis
3,in-laws
3,rent
3,swing dancing
3,impressive
3,impossible relationship
3,impossible love
3,Scoot McNairy
3,Scooby-Doo
3,Scifi masterpiece
3,Scatman Crothers
3,immoral
3,would kill not to watch
3,Savannah
3,remakeOf:Rear Window (1954)
3,Sappy
3,remakeOf:Point Blank(1967)
3,remakeOf:Here Comes Mr. Jordan
3,San Diego
3,Samy Naceri
3,Samurai Trilogy
3,iggy pop!!!
3,Samira Makhmalbaf
3,Samantha Barks
3,Sam Firstenberg
3,Sam Fell
3,Sam Elliott
3,Salvation
3,Sally Hawkins
3,idiot characters
3,idiot
3,Saint Petersburg
3,ideas
3,Sacha Guitry
3,Saab
3,STALKERS
3,SS
3,SPACE WARS
3,SNL
3,remadeAs:The Ring (2002)
3,ice music
3,SAS
3,SAINTLY FOOLS
3,SABU
3,ice cube
3,ice age
3,suspension of disbelief required
3,remade ending
3,reluctant hero
3,religiously offensive
3,Russell Rouse
3,Russell Crowe's singing
3,Russel Crowe
3,Rush Hour Series
3,religious theme
3,Ruben Östlund
3,Roy Scheider
3,Roy Rowland
3,Roy Rogers
3,hypatia
3,Roy Boulting
3,Rowland V. Lee
3,Rowdy Herrington
3,survivor
3,Rosie Huntington-Whiteley
3,hurts itself trying to be PC
3,Rose McGowan
3,hunter s. thompson
3,hunted
3,Rory Culkin
3,Ronnie James Dio
3,humphrey bogart
3,humourous
3,religion:Christianity
3,Ron Shelton
3,humor for the narrow-minded
3,Ron Mann
3,relevant
3,humanism
3,Roger Rabbit
3,relationship advice
3,Roger Deakins
3,Roger Daltrey
3,Roger Allers
3,human garbage
3,Rodrigo Santoro
3,Rodrigo García
3,related:technique:Forrest Gump
3,Rod Taylor
3,Rocky
3,Robert Young
3,Robert Wiene
3,Robert Wagner
3,related:Mr. Destiny (1990)
3,Robert Stadlober
3,Robert Rossen
3,Robert Preston
3,house renovations
3,Robert McKimson
3,Robert M. Young
3,Robert Lieberman
3,surprisingly powerful
3,hot heroine
3,hot girls
3,hot actresses
3,Robbie Coltrane
3,horse killing
3,Rob Sitch
3,unclear
3,Rob Letterman
3,refugees
3,Rob Epstein
3,Rob Bowman
3,Rita Moreno
3,reformation
3,Riley Steele
3,horrifying
3,referential
3,horrible.
3,Ricki Stern
3,Rick Rosenthal
3,Richard Widmark
3,Richard T. Heffron
3,surf
3,hopelessness
3,Richard Schickel
3,reese witherspoon
3,Richard Pearce
3,hooker
3,suprisingly funny
3,Richard Cheese
3,homocide
3,homo-erotic
3,Rhino action :D
3,william goldman
3,Rex Ingram
3,home
3,Revolution
3,holy war
3,Retarded
3,hollywood style
3,unbelievable plot
3,Rene Auberjonois
3,Renaissance
3,Remember who the enemy is
3,RemakeOf:The Dinner Game (1989)
3,RemakeOf:Rio Bravo(1958)
3,Remake of:Seven Samurai (1954)
3,RemadeAs:Dinner for Shmucks (2010)
3,hiv
3,recipe
3,Regina Linnanheimo
3,supernatural romance
3,histrionics
3,Reference to Aktion T4
3,history epic
3,Red One Camera
3,historical fantasy
3,Rebecca De Mornay
3,Rebecca Cammisa
3,Reality Camera System
3,rebecca hall
3,hipster-oriented
3,Raymond Massey
3,Raymond De Felitta
3,Raymond Burr
3,unbelief
3,really romantic
3,hinterland
3,really long
3,young parents
3,hilarious martial arts
3,Randy Barbato
3,Randall Wallace
3,really crappy sequel
3,Ralph Nader
3,ye haw! Ride em cowboy!!!!
3,Ragnar Bragason
3,Radical Politics
3,Racist
3,Rachel Nichols
3,Rachel Miner
3,heroic journey
3,ROOKIE COPS
3,RDJ
3,realistic dialogue
3,uma thurman
3,henshin hero
3,R:some drug use
3,help others
3,helicopter
3,R:drug use
3,heel face turn
3,hedonist
3,real sex
3,hectic
3,R. Lee Ermey
3,R-rated
3,heavy with symbolism
3,Quvenzhane Wallis
3,real life situations
3,Queen Victoria
3,Queen Elizabeth
3,Queen
3,Quebec
3,heaven
3,heartwrenching
3,Puppets
3,Protagonist excels in everything just because he's rich and handsome
3,Project Greenlight
3,Priyanka Chopra
3,Priest
3,hayao miyazaki
3,Predators
3,have it's funny moments
3,Prachya Pinkaew
3,Potential Oscar Nom 2008
3,Postal
3,Post WWII
3,hate
3,Portman
3,has some plot problems
3,Poor visual quality
3,warm-hearted
3,rasputin
3,Poignant
3,hardship
3,rasicm
3,rashomon
3,Plot Holes
3,Plodding pace
3,hard to understand
3,suffering protagonist
3,Pixar's Formula Starting To Get Stale
3,suffering
3,Piracy
3,Piper Laurie
3,ugly duckling
3,hans zimmer
3,Pierre Morel
3,hannibal
3,sudan
3,Pied Piper
3,rape (implied)
3,Philosophy
3,Philippe de Broca
3,rangers
3,Philip Haldiman
3,hallmark channel production
3,Phil Monroe
3,Phil Joanou
3,halfway house
3,ralph fiennes
3,Phelps family
3,Petter Næss
3,railroad track
3,Peter Thorwarth
3,Peter Strickland
3,Peter Shin
3,Peter Lord
3,successor
3,Peter Howitt
3,Peter Hewitt
3,gynocentric
3,radical politics
3,Peter Gallagher
3,Peter Coyote
3,Peter Cornwell
3,racist stereotypes
3,Peter Cattaneo
3,racing snail
3,Persia
3,racial tension
3,subversion
3,Penn Badgley
3,rachel weisz
3,Pee-Wee Herman
3,grumpy
3,Pearl Harbor attack
3,Paz Vega
3,Pawel Pawlikowski
3,Paulette Goddard
3,Paul Weiland
3,gross-out
3,Paul Morrissey
3,rabbit
3,gripping emotive
3,grim reaper
3,grifting
3,Paul Hogan
3,Paul Henreid
3,will ferrel
3,quÃ©bÃ©cois
3,quoteable
3,great writing
3,Patrick McGoohan
3,Patrick Fugit
3,great storytelling
3,great story of love and emotions
3,Pathe
3,Patagonia
3,great special effects
3,Pat O'Connor
3,great sound
3,Partisans
3,Paris Hilton
3,Paramount
3,great performance
3,Pantelis Voulgaris
3,great old movie
3,Panavision System 65
3,Panavision Super 70
3,Pacey
3,Pablo Neruda
3,worst ever
3,PTSD
3,POW
3,great for the kids and adults
3,queer?
3,great director
3,PG-13:thematic elements
3,PG-13:some sexuality
3,great dancing
3,PG-13:smoking
3,quartet
3,PG-13:mature themes
3,typical coming of age story
3,PG-13:intense sequences of sci-fi violence and action
3,PG-13:intense sequences of action and violence
3,PG-13:disturbing images
3,PG-13:brief strong language
3,PG-13:brief language
3,great actor
3,PERFECT CRIME
3,PAL VHS
3,puzzles
3,gravity fantasy
3,puzzle-like
3,subgenre:family dynamics
3,put me to sleep
3,Overlong
3,purposefulness
3,Othello
3,xenophoby
3,Oscar winner
3,Oscar Nominee: Visual Effects
3,Oscar Nominee: Sound Editing
3,puppy
3,Oscar Nominee: Documentary Feature
3,governor
3,goverment lies
3,Oscar 2007
3,Oscar 2005
3,Oscar 2000
3,gothic lolita
3,puppen
3,Orphans
3,puns
3,gorgeous animation
3,gore-free
3,Opening Weekend
3,goofy comedy
3,goodfellas
3,Onderbroekenlol
3,good stunts
3,good story & bad directing
3,Olivia Wilde;
3,good start
3,Oliver Hirschbiegel
3,pubic hair
3,good sci-fi flick
3,Oklahoma
3,Okinawa
3,Oil Rig
3,Offbeat
3,Octavia Spencer
3,good pacing
3,good pace
3,Oakland
3,OTHERWISE ENGAGED
3,ORPHANS
3,psychology focus
3,good heart
3,good fx
3,good fun
3,stupid title
3,Not enough action
3,good dialogs
3,Norman Panama
3,good children movie
3,Norm MacDonald
3,Noriko Trilogy
3,Nolan
3,good but not as good as garden state
3,psionic power
3,psichological
3,gong li
3,stupid monsters
3,golem/automaton
3,No Fourth Wall
3,No Forced Drama
3,No Explanation
3,pseudo-profound
3,gold digger
3,pseudo-artistic
3,Nina Hoss
3,Nils Malmros
3,protagonist try to make things good
3,Night
3,Nigeria
3,Niels Arden Oplev
3,protagonist is teacher
3,wild west
3,protagonist is servant
3,protagonist is radio personality
3,stupid humor
3,Nicola Tesla
3,twists and turns
3,protagonist is musician
3,Nick Adams
3,Nicholson
3,Nicholas Hytner
3,Nichelle Nichols
3,stupid criminals
3,Nice
3,Nicaragua
3,New-Age philosophy
3,stupid as hell
3,stupid americans
3,Neo-Noir
3,gifts
3,Need to be seen more than once
3,Ned Beatty
3,Necronomicon
3,giants
3,protagonist is `party girl'
3,giant stuffed whale
3,Neal Israel
3,Nazi's
3,prostitute
3,props
3,giant bugs
3,giant ants
3,young kids
3,ghosts reincarnation
3,Nashville
3,Narration
3,Napoleon Dynamite
3,Nanni Moretti
3,germans
3,german genre movie
3,proletariat trilogy
3,gerard butler
3,NOT a matrix ripoff because it has nothing to do with the lame ass matrix shit
3,NOT WILL SMITH
3,genuine characters
3,NORAD
3,NO substance
3,genre-defining
3,genre-bending
3,genre spoof?
3,professionals
3,professional assassins
3,My Favourite
3,student detectives
3,Musical Sucks.
3,production
3,Muscles
3,Munich
3,general
3,gender discrimination
3,gender ambiguity
3,gem
3,geeks on screen
3,structure
3,Moustapha Akkad
3,Mourning
3,Motion Capture
3,problematic
3,More mature Leo Decaprio
3,gay lead character
3,Monster movie
3,Monsanto
3,gay couple
3,Monica Potter
3,Moira Shearer
3,private investigator
3,gas station
3,Moebius
3,Modern war
3,gardening
3,Mob
3,gangsterfilm
3,Misrepresented
3,Misanthropic
3,Mini-Series' are extended TV movies. Get over it.
3,Ming-liang Tsai
3,game show
3,Min-sik Choi
3,Millenium trilogy
3,Milan
3,Mikko Niskanen
3,twee
3,futuro
3,priest as protagonist
3,Mike Mitchell
3,future cult classic
3,Mike Hammer
3,Mike Binder
3,Mikael Håfström
3,Miguel M. Delgado
3,Miguel Arteta
3,Middle Earth
3,Middle Age Romance
3,Mick Travis (series)
3,Mick Jagger
3,funny ending
3,pretentiousness
3,Michel Deville
3,pretentious bullshit
3,funny accent
3,strong cast
3,want to buy
3,Michael Tucker
3,funereal
3,Michael Stuhlbarg
3,Michael Schultz
3,Michael Rymer
3,fun horror
3,Michael Radford
3,fun family movie
3,present
3,Michael Pena
3,prescient
3,Michael Moore Favorite
3,Michael McGowan
3,full of stupid things
3,full of goofs
3,prequel to:Hannibal
3,Michael Jackson
3,Michael Imperioli
3,Michael Ian Black
3,preposterous premise
3,preposterous
3,fuck you it's funny
3,Michael Gordon
3,Michael Glawogger
3,fruits and veggies
3,prententiously obscure
3,from novel
3,premonition/fate
3,frightfully good
3,Michael Blieden
3,friendship of love
3,Michael Almereyda
3,friendship between girls
3,Mia Hansen-Løve
3,friendship between boys
3,friends vs lovers
3,premature burial
3,friend
3,worse than the show
3,french new wave
3,Mental Hospital
3,Melvin Frank
3,Melville Shavelson
3,prehistoric fantasy
3,Melissa Leo
3,Mediterranean
3,Medieval
3,Mechs
3,Mecha
3,McGuffin-driven plot
3,predictable results
3,May 1
3,frat boy humor
3,Maximilian Schell
3,Max The Dog
3,Max OphÃ¼ls
3,frances
3,Mauritz Stiller
3,Maurice Pialat
3,predalien
3,precognition
3,foxes
3,Matthias Schoenaerts
3,foster care
3,stranger
3,prayer
3,walt disney
3,forgetable
3,strange characters
3,Mat Whitecross
3,Masons
3,Masonic messages
3,Masayuki
3,Masahiro Shinoda
3,powers
3,powerpoint
3,forced
3,force
3,Mary Tyler Moore
3,Mary Elizabeth Mastrantonio
3,Marvel Comics
3,power struggle
3,foot chase
3,fooling the police
3,food/cooking?
3,food safety
3,power of belief
3,fonts
3,follow your dreams
3,Marshall Curry
3,folk horror
3,pothead
3,potato
3,flying pigs
3,Mark Steven Johnson
3,Mark Romanek
3,Mark Neveldine
3,tuberculosis
3,Mark Levin
3,Mark Herman
3,flirting
3,Mark Gordon Productions
3,Marjane Satrapi
3,trying to be indie
3,post-college
3,Mario Van Peebles
3,flashback
3,wales
3,flame thrower
3,Maribel VerdÃº
3,flag-raising photograph
3,Marian Dziedziel
3,fizzles out
3,fisting
3,post war
3,post WWII
3,zoeey deschanel
3,possessed little kid
3,finish of storyline
3,pornstars
3,final scene
3,Man glitter
3,Mamet
3,popcorn movie
3,popcorn
3,stop looking at me swan
3,Mahamat-Saleh Haroun
3,Magic Realism
3,Maggie Cheung
3,fighting the system
3,Mae West
3,Mads Brügger
3,wacky scientist
3,fighter jet planes
3,fight scene
3,poorly thought out premise
3,Mackenzie Foy
3,poorly executed
3,MUCH BETTER than I thought
3,stolen identity
3,fiasco
3,MISCARRIAGE OF JUSTICE
3,stockard channing
3,MEMBERS OF THE CLERGY
3,MCU
3,stock footage
3,M.Night Shyamalan
3,feud
3,Lyrical
3,Lynne Ramsay
3,festivals
3,Lyndsy Fonseca
3,feral kid
3,Luther
3,feral children
3,Luke Greenfield
3,Lukas Haas
3,poor plot details development
3,poor lighting
3,poor effects
3,female athletes
3,Love&War
3,poor adaption
3,feels like home made super scary
3,feelings about society
3,w/e
3,feelgood
3,Louis I think this is the beginning of a beautiful friendship
3,Louis Gossett Jr.
3,Louis Garrel
3,Louis C.K
3,Lou Reed
3,feeble character development
3,Lou Diamond Phillips
3,Lotus Esprits
3,Lothar Mendes
3,steven seagal
3,why the terrorists hate US
3,favela
3,Loni Anderson
3,fatih akin
3,Lolita-fetish
3,Loki steals the show
3,Logan Lerman
3,Lloyd Dobbler
3,father and son
3,Liza Minelli
3,father - child relationship
3,father
3,x-from Dad
3,political reform
3,political propaganda
3,fast plot development
3,fast paced action
3,fast food truths
3,Lionel Atwell
3,Linux
3,Likeable main character
3,stereotypical black comic relief
3,Lik-Chi Lee
3,policial
3,vow of silence
3,Liev Shreiber
3,Lies
3,stereotyped roles
3,Lewis Teague
3,fantastic plot twister
3,Lewis Black
3,Let down
3,Leslie Cheung
3,fangs
3,Lesley Selander
3,Lesbianism
3,fan film
3,famous theme song
3,stepmother
3,Legends
3,Lee Remick
3,family dysfunction
3,family affair
3,false hope
3,why god why
3,falling
3,steel mill
3,Lauren Ambrose
3,steel balls hero
3,fake movies
3,plot:wager
3,Larry Peerce
3,fairly bad
3,fair
3,Lance Kinsey
3,voters
3,failure
3,Lana Wachowski
3,plot:client falls in love with sex worker
3,failing business
3,Lake Tahoe
3,Lake Bell
3,fact-twisting
3,facism
3,world within a world
3,plot point:time is short
3,LADDER TO THE TOP
3,eyes
3,eye candy galore
3,extremely stupid humor
3,Kyle Gallner
3,extremely interesting. Like an ancient tragedy.
3,Kusturica
3,extremely creative
3,extraterrestrial life
3,Krysten Ritter
3,vortex
3,static camera
3,static
3,Kristen Connelly
3,extended sex scene
3,Kris Kristofferson
3,extended edition
3,Korean war
3,Koen De Graeve
3,Kodi Smit-McPhee
3,exploitative
3,Klingons
3,Klaus Maria Brandauer
3,Klaus Härö
3,Kiss
3,starts out original
3,playwright:Sondheim
3,Kirk Cameron
3,starts intense bug ends suddenly and with no oomph
3,Kimbo Slice
3,exoskeleton
3,existentialist
3,Kim Bodnia
3,playwright:Gilbert & Sullivan
3,why did it have to be snakes?
3,playwright:David Mamet
3,executive
3,Kids
3,world war 2
3,exchange year
3,excessive
3,Kevin McKidd
3,Kevin Hooks
3,Kevin Grevioux
3,excellent!
3,playboy non bunny
3,play within a movie
3,excellent plot
3,starry-eyed
3,play enough video games and you can become an NSA agent
3,vomit-inducing
3,Ken Hughes
3,exagerated stupidity
3,ex-wife
3,Kelly LeBrock
3,Kelly Hu
3,planet
3,Kelli Garner
3,Keith Truesdell
3,Keith David
3,Kazuo Ikehiro
3,evil queen
3,x men
3,Katrina Bowden
3,evil ending
3,pizza
3,evil churchman
3,Katherine Ross
3,Kate Winslett
3,everything located in the USA
3,everything else
3,Kate Davis
3,Kate Capshaw
3,Kasi Lemmons
3,Karyn Kusama
3,pirates (minor)
3,evangelical
3,Karate
3,eugene levy
3,ethics of science
3,estrangement
3,espionage?
3,voice over montages
3,eskimos
3,escapist ending
3,Justin Lin
3,pie
3,Juno Temple
3,erotomania
3,picturesque drama
3,Julian Jarrold
3,stale
3,piano music
3,Judy Dench
3,epic battles
3,Juan Antonio Bayona
3,Ju-on series
3,Joy Division
3,Journey
3,José Val del Omar
3,José Padilha
3,entrepreneur
3,stage parents
3,photography - simply excellent movie!
3,entertaining concept
3,Joshua Jackson
3,Josh Trank
3,travesty of film
3,Josh Gordon
3,phobias
3,stabbing
3,philosopical
3,Joseph Cotten
3,travelogue
3,Joseph Anthony
3,english humor
3,enemy
3,endurance
3,Jonny Lee Miller
3,endless loop
3,Jonathan Wacks
3,traumatic childhood
3,Jonathan Mostow
3,Jonathan Liebesman
3,traumatic
3,endearing
3,pharmaceutical
3,Jon S. Baird
3,spring
3,encryption
3,Jon Avnet
3,trapped
3,empowerment
3,vodo.net
3,empire
3,emperor
3,John Requa
3,sports almanac
3,John Milius
3,John Michael McDonagh
3,John Lounsbery
3,personal growth
3,John Lennon
3,John Lee Hancock
3,personal demons
3,John Korty
3,John Kent Harrison
3,eminem
3,emigration
3,John Irvin
3,embassy
3,personal assistant
3,sport:roller derby
3,elvis
3,John Hamburg
3,John Gray
3,perseverance
3,John G. Blystone
3,elizabeth shue
3,John Curran
3,John Carney
3,elephant
3,John Barrymore
3,electroshock therapy
3,Johannesburg
3,electronics
3,Joey Figueroa
3,electronic music
3,electric vehicles(EV)
3,sport:ice skating
3,Joel Gallen
3,Joel Edgerton
3,electric chair
3,elections
3,Joe Swanberg
3,Joe Strummer
3,ejaculation
3,vladimir nabokov
3,perfection
3,egyptian
3,Joe Carnahan
3,Joe Camp
3,perfect movie to watch when having hangover
3,sport:figure skating
3,effective
3,perfect crime
3,edinburgh
3,Joan Bennett
3,vivid
3,sport:car racing (NASCAR)
3,ed harris
3,viva violence
3,sport:boxing?
3,Jimmy Smits
3,Jimmy Page
3,perception
3,Jim Parsons
3,Jim Cummings
3,easy fun
3,sport:Baseball
3,sport car
3,dystunctional family
3,dystopic
3,peer support
3,Jesse Eisenberg is the new Michael Cera
3,peer presssure
3,pedro almodovar
3,dysfunctional
3,Jerry Goldsmith
3,Jermaine Clement
3,Jeremy Sisto
3,dwayne johnson
3,pederasty
3,Jeremiah S. Chechik
3,Jennifer Yuh
3,Jennifer Tilly
3,payne
3,Jennifer Grey
3,Jennifer Beals
3,dumb humor
3,dumb cops
3,Jeffery Dean Morgan
3,paul newman
3,dublin
3,dubbed in English - great!
3,duality
3,dualism
3,Jean-Pierre Gorin
3,patricide
3,Jean-Pierre Bacri
3,world
3,Jean-François Richet
3,pathos
3,Jean Vigo
3,drummer
3,Jean Harlow
3,Jazz
3,Jay Karas
3,Jay Duplass
3,drug rings
3,drug rehabilitation
3,pastor
3,Jaume Collet-Serra
3,Jaume Balagueró
3,spinning top
3,past life
3,spindle
3,transcendent
3,drug addict
3,drug
3,Jason Eisener
3,Jaromil Jires
3,spike jones
3,dreamworks animation
3,Janet Jackson
3,Jane Wyman
3,Jane Seymour
3,Jane
3,spice girls
3,parole
3,sphinx
3,Jamie's Dad's favourites
3,spelunking
3,James W. Horne
3,James Van Der Beek
3,James Toback
3,James Parrott
3,James Lapine
3,dragged
3,James Gunn
3,James Gray
3,downer ending
3,down and out
3,speech therapy
3,double twist
3,James Corden
3,dormitory
3,Jamel Debbouze
3,doppleganger
3,doors as portals
3,Jaimie Alexander
3,parachute
3,working women
3,Jack Smight
3,don't touch it it's evil
3,special powers
3,Jack Haley
3,don't eat while watching
3,J.T. Walsh
3,J.C. Chandor
3,dollar saver
3,doll sex
3,paired with:Devil's Backbone
3,It's cheeky
3,trailer was misleading
3,doesn't stand test of time
3,István Szabó
3,Israeli
3,Islamophobia
3,Isla FIsher
3,Irwin Allen
3,Irving Pichel
3,doctor
3,Irene Jacob
3,Iraq war
3,Ira Sachs
3,Ip Man
3,spanish lanuage
3,dj
3,divine vs. worldly
3,divine vs. profane
3,spanish farce
3,ozarks
3,disturbing clown content
3,Insane
3,disturbed characters
3,distrust
3,ownable
3,spaghetti
3,distracting soundtrack
3,distracting score
3,Indochina
3,Individualism
3,Indians
3,Indiana Jones wannabe
3,Independent Film
3,Independence
3,distance from source material
3,Incredible!
3,dissociation
3,Incomplete story
3,dissapointment
3,display of power
3,overshown
3,Illusionism
3,overprotective parents
3,Il film perfetto
3,Ian Somerhalder
3,disc jockey (scene)
3,overlooked
3,disaster film
3,INTERRACIAL/CROSS-CULTURAL ROMANCE
3,INNER CITY BLUES
3,IMAX DMR 3-D reissue in 2013
3,I'm not even supposed to be here today
3,disambiguation:Crash (1996/2004)
3,disambiguation: Yes Man/Men
3,dirty cops
3,directionless
3,I AM  THE LAW
3,Hypocrisy
3,soviet
3,diner
3,overated
3,dimensions
3,southern comedy
3,Humor
3,Hume Cronyn
3,digital cinematography
3,Hugh Wilson
3,Hugh Hudson
3,difficult protagonist
3,difficult english
3,difficult
3,southern
3,different but very good
3,white slavery
3,over coming adversity
3,white shirts
3,Horses
3,Horrorklassiker
3,Horrid characterisation
3,diddy
3,Horrible Sequel
3,Horrible
3,outlaws
3,Hong-jin Na
3,dicks
3,outbreak
3,Hollow Earth
3,Hitler
3,Hitchcock wannabe
3,Hitchcock at his best
3,devotion
3,devil's bargain
3,Historical References
3,Historical
3,Historic fiction
3,deutsch
3,detroit
3,deterministic
3,Hiroshi Koizumi
3,Hiner Saleem
3,Himalayas
3,Hillarious comedy
3,Highschool
3,destruction of the nuclear family's model
3,visual arts
3,desperate
3,Herman Melville
3,track and field
3,workers
3,Henry VIII and Anne Boleyn
3,Henry Alex Rubin
3,depth
3,Henri Verneuil
3,Hemingway
3,depravity
3,sorcery
3,Helen Hayes
3,Heinlein
3,Hector Elizondo
3,Hector Babenco
3,Heavy-handed
3,Heather Matarazzo
3,Heather Langenkamp
3,orson welles
3,delorean
3,Harvey Fierstein
3,original medium was better
3,Harry Shearer
3,original is better..
3,original idea
3,original ending
3,Harold Pinter
3,vision
3,Hans Christian Andersen
3,decreased frame rate
3,Hand in the garberator
3,organ
3,Hammer production
3,tough guy
3,Half-Assed Productions
3,orangatang
3,decay
3,tough
3,virtual life
3,debt
3,HEH
3,H-bomb
3,Gérard Oury
3,Gérard Blain
3,death row
3,death ray
3,opposites attract
3,wwII
3,Guy Green
3,dealing with death
3,operetta
3,virginia
3,dead raising
3,Guilt
3,Guel Arraes
3,de-genderization
3,de niro
3,open content film
3,Grigori Kozintsev
3,only a few jokes
3,Gregory La Cava
3,david lynch
3,online relationships
3,Gregor Jordan
3,david fincher
3,david cross
3,white guy with Jamaican/Caribbean accent
3,Greg Sestero
3,dave chapelle
3,Greek tragedy
3,dated CG
3,Great stoned
3,Great reveal
3,darwinism vs creationism
3,darwinism
3,dark undertones
3,one sided
3,Great actors
3,one shot
3,Great Songs
3,dark and wonderful
3,one of the most tense and suspenseful movies  ever made
3,Graphic sex
3,one of the best comic book movies
3,solemn
3,Government
3,Governator
3,one night stand
3,dance off (scene)
3,damn the man
3,Good plot but not okay
3,Good effects
3,d&d
3,Good Ending
3,Golden Fleece
3,Going West
3,Goes after the typical people (southern good ol' boys
3,cyber-blackmail/intimidation
3,God's existance
3,cyber
3,soft focus
3,soft crime
3,soft
3,cute psychiatrist
3,Glenn Jordan
3,Glenn Ford
3,Glenn Ficarra
3,cute kid
3,Glenda Farrell
3,sofia coppola
3,Giulietta Masina
3,Girls' Boarding School
3,Ginnifer Goodwin
3,Gina Prince-Bythewood
3,Gillo Pontecorvo
3,Gillies MacKinnon
3,Gillian Jacobs
3,Gillian Armstrong
3,cursing
3,Gil Junger
3,Gigan
3,cultured characters
3,culture
3,Gianni Amelio
3,cultural clash
3,Ghana
3,cult-classic
3,cult of masculinity
3,old school
3,cube
3,Georgina Reilly
3,Georges MÃ©liÃ¨s
3,Georges Lautner
3,George W. Hill
3,George W Bush
3,George Sanders
3,crush
3,George Pal
3,George P. Cosmatos
3,George Gaynes
3,George Gallo
3,crossword puzzles
3,crossdressing
3,cross-dressing men
3,Geoffrey Sax
3,Geoff Murphy
3,old flame
3,Genndy Tartakovsky
3,Genius
3,crop-circles
3,social networking
3,Gene Saks
3,Gene Autry
3,Gender Issues
3,Gefaengnisfilm
3,oklahoma
3,cringe
3,social issues
3,Gaspar Noé
3,Gary Ross
3,crime lord
3,Garrison Keilor
3,Garrett Hedlund
3,cricket
3,Gang
3,Gandhi
3,Game related
3,creepy stalker
3,Gaby Hoffman
3,Gabrielle Anwar
3,whistling
3,whistleblower
3,Gabriel Macht
3,creatures
3,creative profanity
3,G.W. Bailey
3,created for teens
3,oedipal
3,crazy ending
3,oddly moving
3,soap opera
3,crash landing
3,crash
3,topic:deafness
3,crappy prequel
3,Freida Pinto
3,octopus gets bad rap
3,so stupid
3,ocean/beach
3,Freddy Krueger
3,Fred Dekker
3,cover-up
3,obstinance
3,Frank Pierson
3,Frank Marshall
3,Frank Launder
3,counterfeiting
3,Frank
3,couldn't finish
3,couldn't bear to watch it all
3,ving rhames
3,Francesca Annis
3,Fran Drescher
3,Fox Film Noir Series
3,Fox
3,Fosse
3,costume
3,topic:US political corruption
3,Ford Beebe
3,For children
3,correspondence
3,whip
3,so bad its good
3,corny to the max
3,cornea transplant - sees ghosts
3,Flash Gordon
3,Flamenco
3,Fisher Stevens
3,Fish
3,corn
3,so bad it's awesome
3,copyright
3,coppola
3,coping
3,nyctophobia
3,cop movie
3,whiny
3,snowman
3,nuns(scene)
3,cool premise
3,Fielder Cook
3,snoop dogg
3,cool effects
3,snob
3,cool animated sequence
3,Fellini
3,Felix Van Groeningen
3,Felicity Huffman
3,snl alumns
3,snl
3,convoluted plot
3,woody allen is a terrible person
3,Farsi
3,Farelly Brothers
3,Fantastic!
3,nude beach
3,Fantastic animation
3,continuity problems
3,contemporary
3,nuclear power
3,contact with dead
3,Faith Trilogy
3,Fairy tale
3,consistent
3,FBI pursuit/case
3,FANTASY LANDS
3,Eytan Fox
3,Eyecandy
3,Eye in Hand
3,Excrutiating
3,Excessively talky
3,nouvelle vague
3,Excellent just excellent
3,Evil Dead Series
3,nothing new
3,Every foreigner is a wiseman
3,Everett McGill
3,Evan Goldberg
3,Eva Marie Saint
3,Eva Gabor
3,European
3,notable:taxi driver (scene)
3,computer hacker
3,computer crimes
3,computer controls everything
3,Ethan Coen
3,compulsive liar
3,Erik Poppe
3,top ten
3,competition:pool billiards
3,Eric Till
3,smart people
3,smart humor
3,smart drugs
3,top quintile
3,compareTo:Last Action Hero
3,Erasmus
3,Episode cinema
3,not very Coen-y
3,Environment
3,wushu
3,English dubs
3,comming of age
3,commercial
3,Engineers in training
3,commentary
3,End of the world
3,coming home
3,Emotional
3,comical violence
3,comical misunderstandings
3,not to be taken seriously
3,toothless is just like my cat
3,Emma Bell
3,not that good
3,Embeth Davidtz
3,comedy-drama
3,Elsa Lanchester
3,villain evil beyond credibility
3,comedy classic
3,Ellen Degeneres
3,Elisabeth Moss
3,Elia Suleiman
3,comedia
3,not scary enough
3,Elena Anaya
3,combat strategy
3,Elaine May
3,Elaine Cassidy
3,not related to Final Fantasy
3,slow-moving
3,Edward Buzzell
3,Edward Burns
3,not realistic superapes
3,college student
3,Edinburgh
3,coke
3,not one boring mistake
3,Eccentric
3,Ebenezer Scrooge
3,EVIL ALIENS
3,ETA
3,EPIC
3,not memorable
3,E.B. White
3,not just comedy
3,Dylan Southern
3,Dylan Baker
3,too unrealistic
3,cloying
3,not interested
3,Dumas
3,Dule Hill
3,not historically accurate
3,close escape
3,Dsyfunction
3,Drifiting
3,Dreams
3,slow build
3,not good
3,not funny; bad remake
3,cliché
3,not for everyone
3,clichÃ© ending
3,Double agent
3,clever writing
3,clever twists
3,clever lines
3,Donald Crisp
3,Don't get dead
3,Don't forget to see
3,Don Roos
3,clean
3,Dominique Pinon
3,Dominic Sena
3,too scary
3,Dominic Brigstocke
3,Domination
3,Dollars Trilogy
3,young Anakin
3,Divine
3,Disgusting
3,classic chick flick
3,Dirk Bogarde
3,Dinosaur
3,classic animated tale
3,Dileep Rao
3,Different
3,classic '80s
3,not audience friendly
3,class differences
3,clans
3,clancy
3,claire danes
3,Deutsch
3,circular
