rating,movieTitle,movieId
0.9872886084110296,Pirates of the Caribbean: The Curse of the Black Pearl (2003),6539
0.9870478449486594,Hancock (2008),60074
0.9870200108166576,Before Sunrise (1995),215
0.9867325702393338,Robin Hood: Men in Tights (1993),520
0.9862061273051755,"Men Who Stare at Goats,71156
0.986159169550173,"Family Stone,41573
0.9859693877551019,Priest (2011),86835
0.9859693877551019,"Way,87194
0.9856770833333334,Snake Eyes (1998),2126
0.9856693638839933,The Fault in Our Stars (2014),111921
0.9855358316896777,Splice (2009),78266
0.9854545454545455,Locke (2013),110882
0.9852071005917159,"Alphaville (Alphaville,680
0.9852071005917159,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),96314
0.9850836167800452,Inherent Vice (2014),116799
0.9848979591836736,Madagascar 3: Europe's Most Wanted (2012),95105
0.984375,"Good Son,5111
0.9838181865031306,Maleficent (2014),111659
0.9835640138408304,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),4876
0.9832503395201448,Naked Gun 33 1/3: The Final Insult (1994),370
0.9828803164465089,Constantine (2005),31696
0.9824852071005916,Meet the Fockers (2004),30825
0.9823457573544382,Pirates of the Caribbean: Dead Man's Chest (2006),45722
0.9822485207100591,Savages (2012),95583
0.9822384066587397,Sleeping Beauty (1959),2096
0.9818362719237351,"Avengers,89745
0.9816585850022224,12 Angry Men (1957),1203
0.9814814814814813,Unbreakable (2000),3994
0.9814253826530611,Olympus Has Fallen (2013),101362
0.9810410886510766,xXx (2002),5507
0.9810307669441144,Planet of the Apes (2001),4643
0.9808673469387756,Admission (2013),101612
0.9808673469387755,Varsity Blues (1999),2447
0.9808673469387755,Fools Rush In (1997),1457
0.9802289281997919,Confessions of a Dangerous Mind (2002),6003
0.979591836734694,"Life Less Ordinary,1658
0.979591836734694,Gimme Shelter (1970),7484
0.979591836734694,"Kid in King Arthur's Court,258
0.9795918367346939,Leatherheads (2008),58839
0.9795918367346939,"Eye,6909
0.9795918367346939,"Great Outdoors,4509
0.9795918367346939,Drop Zone (1994),227
0.9795918367346937,Adam (2009),70567
0.9794450580936643,Juno (2007),56367
0.9792243767313021,Ninja Assassin (2009),72489
0.9791666666666669,"Den,113313
0.9791666666666666,Fear (1996),662
0.9787821991541715,"Iron Giant,2761
0.9786501733864708,Dodgeball: A True Underdog Story (2004),8528
0.9785984162310437,Big Fish (2003),7147
0.9784000000000002,Madagascar: Escape 2 Africa (2008),62999
0.9783999999999999,One Day (2011),88179
0.9783950617283951,Bad Taste (1987),1255
0.9783673469387755,"Planes,4002
0.978271484375,Extremely Loud and Incredibly Close (2011),91325
0.9775,My Week with Marilyn (2011),91134
0.9774305555555555,Charlie St. Cloud (2010),79588
0.9774305555555554,White Christmas (1954),3675
0.9772940514167762,Kick-Ass 2 (2013),104241
0.977159102048819,21 Grams (2003),6953
0.9766666666666666,Smokin' Aces (2006),50794
0.9763313609467457,Shortbus (2006),48744
0.9759455028548816,Star Trek Into Darkness (2013),102445
0.9759329367225525,Three Colors: Red (Trois couleurs: Rouge) (1994),306
0.9757231404958677,Tusk (2014),114670
0.9755859375,Open Season (2006),48414
0.9755859374999999,Transporter 2 (2005),36519
0.9755591388217024,"Aviator,30812
0.9752489230986512,Hannibal (2001),4148
0.9752066115702479,Bachelorette (2012),96565
0.9750692520775623,Song of the Sea (2014),117444
0.9740484429065743,Hidden (a.k.a. Cache) (Caché) (2005),36276
0.9739875372835253,Shrek (2001),4306
0.9739229024943311,Stuck on You (2003),7150
0.9735514272012679,Into the Wild (2007),55247
0.9733333333333333,"Man in the Iron Mask,1801
0.9728954081632654,High Noon (1952),1283
0.9728395061728393,Atlantis: The Lost Empire (2001),4366
0.9722222222222222,"Year of Living Dangerously,2919
0.9722222222222222,Reversal of Fortune (1990),4211
0.9722222222222222,"Dish,4225
0.9722222222222222,Holy Man (1998),2306
0.9722222222222221,Titan A.E. (2000),3745
0.9719387755102042,"Three Musketeers,552
0.9717665844099287,Harold and Maude (1971),1235
0.9716481026051642,The Hobbit: The Battle of the Five Armies (2014),118696
0.971146822498174,Dinosaur (2000),3615
0.9709141274238227,Kiss the Girls (1997),1620
0.970804,American Sniper (2014),114662
0.9706632653061226,Monty Python: Almost the Truth - Lawyers Cut (2009),128320
0.9706632653061223,"Parent Trap,1013
0.9701743331232935,Mr. Deeds (2002),5449
0.9699063489644189,"Monsters,4886
0.9697291594403972,Harry Potter and the Prisoner of Azkaban (2004),8368
0.96949744692287,"Knight's Tale,4299
0.9693258035700764,Iron Man 3 (2013),102125
0.9691358024691357,Control (Kontroll) (2003),31952
0.9688614744351963,Rango (2011),84944
0.9687499999999999,Penelope (2006),58347
0.9685457856399587,"Clockwork Orange,1206
0.9683159722222223,Grumpier Old Men (1995),3
0.9683159722222222,American Graffiti (1973),3363
0.9681650873208553,Daredevil (2003),6157
0.967846838476209,Mission: Impossible (1996),648
0.9677734375,8 Mile (2002),5810
0.9677333333333334,Starsky & Hutch (2004),7325
0.9676816608996542,Shakespeare in Love (1998),2396
0.9674556213017751,"Prophecy,188
0.9671253633240855,Spider-Man (2002),5349
0.9671201814058957,Rust and Bone (De rouille et d'os) (2012),97024
0.9669117647058824,"Expendables 3,112897
0.9660479855138071,Fantastic Four (2005),34150
0.9655555555555557,Much Ado About Nothing (1993),497
0.965275,21 (2008),58803
0.96484375,Cube Zero (2004),32213
0.96484375,¡Three Amigos! (1986),2478
0.9648437499999999,Harakiri (Seppuku) (1962),26082
0.9648008188500942,The Butterfly Effect (2004),7254
0.964599609375,Irreversible (Irréversible) (2002),6214
0.9639113278802355,"Godfather,858
0.9638395792241946,Hairspray (2007),52975
0.9636678200692042,Bad Lieutenant: Port of Call New Orleans (2009),72405
0.9636488340192044,Fright Night (2011),89030
0.9635416666666666,"Man with the Golden Gun,3639
0.9635416666666666,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),5879
0.9626038781163435,Citizenfour (2014),117533
0.9624999999999998,Blue Streak (1999),2860
0.9622222222222221,A Girl Walks Home Alone at Night (2014),118880
0.962073955998098,American Beauty (1999),2858
0.961875,Batman: Under the Red Hood (2010),79274
0.9617767005232378,Mary and Max (2009),71899
0.960693359375,Vantage Point (2008),58103
0.9605999228395061,"Full Monty,1641
0.9604578563995836,August Rush (2007),55872
0.9604402141582391,"Five-Year Engagement,94266
0.9603174603174603,"Importance of Being Earnest,5380
0.9602929320075249,"Emperor's New Groove,4016
0.9600000000000002,Nights in Rodanthe (2008),62137
0.96,Harriet the Spy (1996),801
0.96,Empire of the Sun (1987),4103
0.96,"Butcher Boy,1699
0.96,Little Voice (1998),2390
0.96,Night of the Comet (1984),2613
0.96,Alex Cross (2012),97742
0.9599609375,Young Guns (1988),1378
0.9599609374999999,Night at the Museum: Secret of the Tomb (2014),119155
0.9597102761430513,"Good Night,39292
0.9591836734693878,RoboCop 3 (1993),519
0.9591836734693878,"Black Hole,2034
0.9591836734693878,Bullet to the Head (2012),91483
0.9589774078478,The Woman in Black 2: Angel of Death (2015),120825
0.9586776859504134,Far and Away (1992),3259
0.9586776859504131,"Guilt Trip,99106
0.9586776859504131,Tammy (2014),112497
0.9584009473268718,Training Day (2001),4776
0.9583766909469303,"Addams Family,2124
0.9579224194608812,Little Fockers (2010),82852
0.9570637119113574,Fruitvale Station (2013),103624
0.9568749999999998,Colombiana (2011),89087
0.956597222222222,Vertical Limit (2000),3999
0.956511880315314,"Hunger Games,91500
0.9563609467455623,WarGames (1983),6979
0.9563443028095733,Lucky Number Slevin (2006),44665
0.9544270833333334,"NeverEnding Story,2161
0.9544,Bandits (2001),4844
0.9536862003780717,Gulliver's Travels (2010),82854
0.9536489151873767,"Time Traveler's Wife,70599
0.9529320987654322,Young Adult (2011),91622
0.9528061224489794,Dark Shadows (2012),94478
0.9525000000000002,May (2002),6063
0.9523891966759002,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),6283
0.9521484375,Urban Legend (1998),2279
0.9518609523063667,Toy Story 2 (1999),3114
0.9518140589569158,Beauty and the Beast (1991),595
0.9516256466063416,"O Brother,4027
0.951497282922881,Jack Reacher (2012),99112
0.9514507325481182,"Birdcage,141
0.951388888888889,I Give It a Year (2013),101281
0.951388888888889,Day of the Dead (2008),67073
0.951388888888889,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),109968
0.951388888888889,"Scorpion King 2: Rise of a Warrior,94480
0.9513888888888888,Problem Child (1990),2798
0.9513888888888888,Priceless (Hors de prix) (2006),51705
0.9513888888888888,Sid and Nancy (1986),2348
0.9513888888888888,Pursuit of Happiness (2001),8131
0.9513888888888888,I Know That Voice (2013),107910
0.950927734375,All Is Lost (2013),105954
0.9508506616257089,Peter Pan (2003),7164
0.9506172839506173,"Santa Clause 2,5804
0.9506172839506173,Croupier (1998),3783
0.9505959246443675,One Hour Photo (2002),5528
0.9505653030587351,Annie Hall (1977),1230
0.9502183143726968,Jaws (1975),1387
0.9500863591375729,2001: A Space Odyssey (1968),924
0.9498765432098766,Paycheck (2003),7163
0.9493228114519999,"Big Lebowski,1732
0.9490653224112582,Real Steel (2011),90249
0.948960302457467,Igby Goes Down (2002),5577
0.9488208814834725,Kung Fu Panda (2008),59784
0.9483024691358026,Diamonds Are Forever (1971),3984
0.9482248520710059,Jack-Jack Attack (2005),95313
0.947482638888889,Antichrist (2009),69134
0.9474451303155005,300: Rise of an Empire (2014),109673
0.946875,Legion (2010),73929
0.946797520661157,Jackass Presents: Bad Grandpa (2013),106062
0.9467455621301776,Bringing Down the House (2003),6212
0.9464575446187131,Elite Squad (Tropa de Elite) (2007),55721
0.9464000000000001,Scrooged (1988),3087
0.9463648834019203,Garden State (2004),8784
0.9461273137080798,Superbad (2007),54503
0.9458333333333334,God Bless America (2011),93855
0.9455555555555558,"Conjuring,103688
0.9446944404122515,Calvary (2014),110586
0.9444444444444444,Christine (1983),2517
0.9444444444444444,"One,6579
0.9444444444444444,"Santa Clause 3: The Escape Clause,49013
0.9443359375,Pet Sematary (1989),2513
0.9440562494541007,Willy Wonka & the Chocolate Factory (1971),1073
0.9439223904813413,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922
0.9435261707988982,"Charlie Brown Christmas,26133
0.9434169501133786,Short Term 12 (2013),104944
0.9433057851239668,The Count of Monte Cristo (2002),5064
0.9429065743944636,Lolita (1997),2025
0.9421484374999999,The Amazing Spider-Man 2 (2014),110553
0.9421433267587113,Orphan (2009),70159
0.9421296296296297,Incendies (2010),86781
0.94207402889848,"Mummy,2617
0.941584557645186,Saving Private Ryan (1998),2028
0.9408284023668638,W. (2008),62437
0.9402083333333334,"Grey,91976
0.9400948701648,"Boondock Saints,3275
0.9400000000000002,Mindhunters (2004),8369
0.9400000000000001,Luther (2003),6768
0.9400000000000001,All the Real Girls (2003),6159
0.9400000000000001,"Future,89321
0.9400000000000001,Aliens in the Attic (2009),70282
0.9400000000000001,Hamlet (2009),94410
0.9400000000000001,Zathura (2005),40851
0.9400000000000001,Earthlings (2006),72714
0.9400000000000001,Formula 51 (2001),5678
0.9399999999999998,Revenge of the Pink Panther (1978),8596
0.9399999999999998,"For a Good Time,92665
0.9399999999999998,How Stella Got Her Groove Back (1998),2154
0.9399999999999998,"Tomorrow,82447
0.9399092970521543,Muriel's Wedding (1994),342
0.9395323837678043,Heathers (1989),1285
0.93939208984375,Cinderella (1950),1022
0.9392217630853994,"Imaginarium of Doctor Parnassus,69951
0.9390432098765432,"I,108689
0.9387229012625119,WALL·E (2008),60069
0.9385553265207663,American Hustle (2013),106916
0.9385300014670642,Ender's Game (2013),106002
0.9380081454677588,Moonrise Kingdom (2012),94959
0.9379199140016123,"Secret in Their Eyes,71033
0.9378698224852072,Wolf (1994),382
0.9378698224852072,Be Cool (2005),32019
0.9375,Percy Jackson: Sea of Monsters (2013),104074
0.9375,"Visitors,718
0.9374999999999999,Titus (1999),3181
0.9371555555555556,Natural Born Killers (1994),288
0.9368998628257889,"Jackal,1687
0.9361586289609901,Monty Python's Life of Brian (1979),1080
0.9359504132231404,French Kiss (1995),236
0.9357638888888888,Mickey Blue Eyes (1999),2805
0.9355177483721907,Godzilla (1998),1882
0.9354609110495538,Apocalypto (2006),48304
0.9351369598765432,Despicable Me 2 (2013),103335
0.9350000000000002,Shadow of a Doubt (1943),2203
0.9350000000000002,Blast from the Past (1999),2496
0.9349489795918368,Case 39 (2009),76030
0.9349489795918366,Stealth (2005),34334
0.9344578150351541,Before Midnight (2013),100714
0.9344,Let's Be Cops (2014),113453
0.9344,Tangled Ever After (2012),112006
0.9336857953152905,Godzilla (2014),111364
0.9336044069979943,Toy Story (1995),1
0.9336,R.I.P.D. (2013),103655
0.9335937500000003,Thumbelina (1994),2876
0.93359375,"Hills Have Eyes,5588
0.93359375,Earth to Echo (2014),113071
0.93359375,But I'm a Cheerleader (1999),3786
0.93359375,Paths of Glory (1957),1178
0.9335761301747469,"Devil Wears Prada,45720
0.9335180055401662,Skyline (2010),82095
0.9335180055401662,Freaks (1932),8507
0.9330755502676976,"Legend of Zorro,39435
0.932882414151925,M*A*S*H (a.k.a. MASH) (1970),5060
0.9323653014986757,"Hunger Games: Catching Fire,106487
0.9320987654320988,Lions For Lambs (2007),55946
0.9320987654320988,My Dinner with André (1981),5772
0.9320987654320988,Pierrot le fou (1965),7748
0.9320987654320987,[REC] (2007),57274
0.9320987654320986,Rob Roy (1995),151
0.9319727891156463,"Secret Garden,531
0.9319387755102044,Neighbors (2014),111113
0.9318691970207126,Wedding Crashers (2005),34162
0.9317585771553519,Monty Python and the Holy Grail (1975),1136
0.9317355371900826,"Descent,40732
0.9311473687896082,Quantum of Solace (2008),63113
0.9308984375,Road Trip (2000),3617
0.9305555555555555,Step Up 2 the Streets (2008),58107
0.9297520661157025,Bicentennial Man (1999),3156
0.9297520661157024,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale,366
0.9297125851672019,Phone Booth (2002),6281
0.9293758764764561,Despicable Me (2010),79091
0.9291358024691359,Cloverfield (2008),57368
0.9287500000000002,"Expendables 2,91485
0.9287109375,Take the Money and Run (1969),1963
0.9286158895427794,"Artist,89904
0.9285714285714283,Bound (1996),866
0.9277600158442737,Howl's Moving Castle (Hauru no ugoku shiro) (2004),31658
0.9277551020408165,Abraham Lincoln: Vampire Hunter (2012),95207
0.9272211720226843,Arachnophobia (1990),2699
0.9266666666666666,"Fog,1128
0.9266666666666665,Eight Legged Freaks (2002),5478
0.92578125,"Master,96728
0.9256198347107439,Beyond the Lights (2014),117456
0.9256198347107438,High Plains Drifter (1973),2921
0.925432098765432,Dawn of the Dead (2004),7360
0.9249913434903047,Role Models (2008),63131
0.9249181153943058,Ransom (1996),832
0.9246651785714285,Meet Joe Black (1998),2340
0.9236111111111112,"Purge,103075
0.9236111111111112,Reign of Fire (2002),5463
0.9236111111111112,Strictly Ballroom (1992),1188
0.9236111111111112,"Spanish Apartment,6370
0.9231656815497008,"Matrix,2571
0.9225322782174095,Paprika (Papurika) (2006),52885
0.9225,Scary Movie 5 (Scary MoVie) (2013),101997
0.9222477052319159,Terminator 2: Judgment Day (1991),589
0.9222376009227222,Kick-Ass (2010),76251
0.9218750000000001,Barbarella (1968),674
0.921875,Dirty Wars (2013),103255
0.921875,About Adam (2000),3862
0.921875,"Corridors of Time: The Visitors II,69873
0.921875,Three Steps Above Heaven (Tres metros sobre el cielo) (2010),94675
0.921875,"Simple Twist of Fate,536
0.921875,Liberty Heights (1999),3078
0.921875,Iron Eagle (1986),2815
0.921875,Management (2008),68749
0.921875,Bride & Prejudice (2004),31694
0.921875,Battlestar Galactica: Blood & Chrome (2012),100450
0.921875,"Candidate,1082
0.921875,Fire Birds (1990),7313
0.921875,Reno 911!: Miami (2007),51088
0.921875,Pumpkinhead (1988),3840
0.921875,U Turn (1997),1627
0.921875,Hello I Must Be Going (2012),96592
0.921875,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),129779
0.921875,The Land Before Time VI: The Secret of Saurus Rock (1998),115945
0.921875,Halo 4: Forward Unto Dawn (2012),98369
0.921875,ATM (2012),96456
0.921875,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),6163
0.921875,Monkeybone (2001),4158
0.921875,"Accidental Husband,62265
0.921875,"Banger Sisters,5610
0.921875,Message in a Bottle (1999),2497
0.921875,"New World,42418
0.921875,Bad News Bears (2005),34321
0.921875,"Like Father,4127
0.921875,I Served the King of England (Obsluhoval jsem anglického krále) (2006),56060
0.921875,Brideshead Revisited (2008),60758
0.921875,"Beat That My Heart Skipped,34148
0.921875,Jesus Henry Christ (2012),96687
0.9218749999999999,"Shaggy Dog,44399
0.9218749999999999,Potiche (2010),85372
0.9218749999999999,Another Stakeout (1993),415
0.9214876033057852,Righteous Kill (2008),61697
0.9214876033057852,"Cooler,7137
0.9213905325443784,Bruce Almighty (2003),6373
0.921104536489152,Star Trek IV: The Voyage Home (1986),1376
0.9209274673008323,Dogtooth (Kynodontas) (2009),77307
0.9208984375,"Frozen Ground,104441
0.9202794066586935,Zombieland (2009),71535
0.9199881023200476,Crimes and Misdemeanors (1989),2973
0.9193658431485203,"League of Extraordinary Gentlemen,6541
0.9193548387096775,Cruel Intentions (1999),2541
0.919305293005671,Rebecca (1940),928
0.9191883232467072,Final Fantasy: The Spirits Within (2001),4446
0.9189332561728395,"Babadook,112515
0.9186154049412075,Batman Returns (1992),1377
0.9183673469387755,Slap Shot (1977),5292
0.9183673469387755,Dolphin Tale (2011),91886
0.9183673469387755,State and Main (2000),4029
0.9183673469387755,"Hand That Rocks the Cradle,3249
0.9183673469387755,Back to School (1986),2416
0.9182825484764542,"Rite,84395
0.9177777777777776,Eddie Izzard: Dress to Kill (1999),33779
0.9177696488718444,Guardians of the Galaxy (2014),112852
0.9171597633136095,Safety Last! (1923),8235
0.9166666666666666,Batman: Gotham Knight (2008),60979
0.9166666666666666,Brassed Off (1996),1542
0.9166666666666666,"Inbetweeners Movie,89305
0.9166666666666666,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),70533
0.9166666666666666,Blind Fury (1989),4574
0.9166666666666666,Non-Stop (2013),122569
0.9166141566897711,"Serious Man,71464
0.9163841019367656,Sherlock Holmes (2009),73017
0.9162130177514792,Johnny English (2003),6550
0.9160997732426305,Death Becomes Her (1992),3258
0.9159233593674325,The Hunger Games: Mockingjay - Part 1 (2014),116823
0.915809327846365,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),6350
0.9152249134948097,Stepmom (1998),2432
0.9150988520408164,Outbreak (1995),292
0.914648212226067,Rat Race (2001),4728
0.9144,Sling Blade (1996),1358
0.9144,Ghost Dog: The Way of the Samurai (1999),3328
0.9143085520955114,"Sixth Sense,2762
0.9139982292747248,"Dark Knight,58559
0.9135802469135802,The Voices (2014),118082
0.9135802469135802,Near Dark (1987),3727
0.9135802469135802,"Rocker,61255
0.9135802469135802,Psycho II (1983),2902
0.9130434782608695,Invasion of the Body Snatchers (1978),7001
0.9128562719097696,"Bug's Life,2355
0.9127604166666666,Dante's Peak (1997),1438
0.912741960067063,Bolt (2008),63859
0.9125,Stolen (2012),98054
0.9122085048010973,Sabrina (1995),7
0.9117647058823529,I Still Know What You Did Last Summer (1998),2338
0.9117556040468158,Shaun of the Dead (2004),8874
0.9111531190926278,Coneheads (1993),435
0.9107946675900278,Snow White and the Huntsman (2012),94780
0.9105883925289853,Oblivion (2013),101864
0.9103999999999999,"Three Musketeers,90403
0.9099999999999999,Forks Over Knives (2011),93432
0.9099999999999999,Candy (2006),44929
0.9099899218946838,Rise of the Planet of the Apes (2011),88744
0.9099722991689752,Nell (1994),282
0.9097511453561016,Manhattan (1979),1244
0.9096,"Naked Gun 2 1/2: The Smell of Fear,3869
0.9094387755102042,Cocktail (1988),4487
0.9091358024691356,"Orphanage,56339
0.9090909090909093,Snow Day (2000),3286
0.9088018420547681,"Help,88810
0.9081632653061226,"Cat in Paris,93212
0.9081632653061223,McCabe & Mrs. Miller (1971),3093
0.9081632653061222,To Have and Have Not (1944),7215
0.9073724007561437,Spawn (1997),1591
0.907202216066482,Trick 'r Treat (2007),71500
0.9068750000000001,Miracle on 34th Street (1947),2398
0.9064051847487586,Remember the Titans (2000),3916
0.9062570364823609,"Pan's Labyrinth (Laberinto del fauno,48394
0.9060736361193228,What's Eating Gilbert Grape (1993),337
0.905496392716417,"I,8644
0.9053254437869823,My Super Ex-Girlfriend (2006),45732
0.9043402525765714,Fantastic Four: Rise of the Silver Surfer (2007),53464
0.9043392504930966,Persona (1966),7327
0.9043209876543209,"Aristocats,616
0.9035416666666666,Evil Dead II (Dead by Dawn) (1987),1261
0.9028571428571429,Louis C.K.: Live at The Comedy Store (2015),127098
0.902670891806247,Analyze That (2002),5900
0.9025292184075968,Closer (2004),8981
0.9025000000000002,"New Guy,5363
0.9025000000000001,Get Low (2009),79897
0.9025000000000001,Bad Lieutenant (1992),3272
0.9025,"Godfather: Part III,2023
0.9024999999999999,Spellbound (2002),6331
0.9024943310657595,Miss Potter (2006),50160
0.9024000000000001,Walk Hard: The Dewey Cox Story (2007),56805
0.9023668639053255,World Trade Center (2006),46974
0.90234375,Race to Witch Mountain (2009),70305
0.90234375,"Blob,4480
0.9019442807844461,"Beach,3285
0.9018595041322314,"Book of Life,115664
0.9016620498614959,Henry V (1989),1224
0.9010275824770144,From Dusk Till Dawn (1996),70
0.900910657596372,Inglourious Basterds (2009),68157
0.9008264462809918,Duplex (2003),6763
0.9000472589792061,"Holiday,49286
0.9,Malèna (2000),3992
0.9,Big Trouble (2002),4774
0.9,Cyborg (1989),4580
0.9,Kevin Hart: Seriously Funny (2010),122104
0.9,Adam's Apples (Adams æbler) (2005),47491
0.8999999999999998,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),128366
0.8997359963269053,Kingdom of Heaven (2005),33162
0.8994082840236687,Road House (1989),4654
0.8994082840236687,"Nightmare on Elm Street 3: Dream Warriors,1970
0.8994082840236687,Everyone Says I Love You (1996),1057
0.8991836734693878,Wild Strawberries (Smultronstället) (1957),5147
0.8991346673877773,"Mexican,4161
0.898951124567474,Nebraska (2013),105197
0.8988888888888891,In a World... (2013),104339
0.8984000000000001,"Zero Theorem,109187
0.898193359375,Last Vegas (2013),106330
0.8980716253443525,Cliffhanger (1993),434
0.8980621301775147,Starship Troopers (1997),1676
0.8980228928199792,"Fisher King,3108
0.8978079367225525,To Kill a Mockingbird (1962),1207
0.8969875346260388,Iron Sky (2012),93805
0.896875,Revolutionary Road (2008),65130
0.8966836734693878,That Awkward Moment (2014),109483
0.8966836734693876,Immortals (2011),90888
0.8965255523697082,I Am Sam (2001),5014
0.8963930281828053,"Last Samurai,7143
0.8962671803415243,"Simpsons Movie,54272
0.8961776859504134,Never Been Kissed (1999),2581
0.8960302457466919,Steel Magnolias (1989),3844
0.8958333333333334,Survive Style 5+ (2004),37495
0.8958333333333334,Chopper (2000),4251
0.8958333333333334,Freeway (1996),1034
0.8958333333333334,"Andalusian Dog,25771
0.8958333333333334,"Librarian: Return to King Solomon's Mines,53138
0.8958333333333331,Here Comes the Boom (2012),97836
0.8956404320987654,Brick (2005),44761
0.8952326028450593,Sin City: A Dame to Kill For (2014),113573
0.8951324347252327,Intouchables (2011),92259
0.8950892857142858,"Queen,47629
0.8950617283950617,RV (2006),45208
0.8950617283950617,American: The Bill Hicks Story (2009),86290
0.8950617283950617,"Sessions,97870
0.8946328335255669,Being John Malkovich (1999),2997
0.8945312500000001,Super Troopers (2001),5110
0.894398530762167,Wild Things (1998),1805
0.8940972222222223,John Adams (2008),61406
0.8940972222222223,"Maria Full of Grace (Maria,8645
0.8935418952201744,Alien (1979),1214
0.8933984375000001,Tucker & Dale vs Evil (2010),83134
0.8932466135263336,Knocked Up (2007),52973
0.8931141457845081,How to Train Your Dragon 2 (2014),112175
0.8930785123966941,Diabolique (Les diaboliques) (1955),7116
0.8925049309664692,Mr. Holland's Opus (1995),62
0.892333984375,Filth (2013),105593
0.8920966066481993,Robin Hood (2010),77866
0.8919270833333334,Evil Dead (2013),101739
0.8918444328824141,Jiro Dreams of Sushi (2011),93721
0.8913580246913579,Superman (1978),2640
0.8910204081632653,Wrath of the Titans (2012),93766
0.89088326446281,"Girl,3186
0.8905817174515236,Arlington Road (1999),2707
0.8905325443786982,Fever Pitch (2005),32598
0.8905325443786982,Cry-Baby (1990),26680
0.890495867768595,"Love,115667
0.8902662993572086,"Dreamers,7265
0.89007568359375,"Grand Day Out with Wallace and Gromit,1223
0.8899999999999999,"Last Days on Mars,106030
0.8899657243065152,Captain America: The Winter Soldier (2014),110102
0.8893306213017751,Tron (1982),2105
0.889273356401384,Out of Sight (1998),1912
0.8890623193432766,Dances with Wolves (1990),590
0.8890541344437833,Dracula (Bram Stoker's Dracula) (1992),1339
0.8889700511322132,Final Destination 3 (2006),43679
0.888888888888889,Reconstruction (2003),8573
0.888888888888889,Gaslight (1944),906
0.888888888888889,Dark Skies (2013),100810
0.888888888888889,Run All Night (2015),129937
0.888888888888889,Mulan (2009),90620
0.8888888888888888,Emmet Otter's Jug-Band Christmas (1977),49123
0.8888888888888888,"Winslow Boy,2611
0.8888888888888888,SuperBabies: Baby Geniuses 2 (2004),8859
0.8888888888888888,Blood: The Last Vampire (2009),73488
0.8888888888888888,Norwegian Wood (Noruwei no mori) (2010),85211
0.8888888888888888,Grabbers (2012),102070
0.8888888888888888,Steel (1997),1599
0.8888888888888888,Sleepwalkers (1992),3709
0.8888888888888888,Primary Colors (1998),1810
0.8888888888888888,Piranha 3DD (a.k.a. Piranha DD) (2012),96448
0.8888888888888888,The Land Before Time XII: The Great Day of the Flyers (2006),123477
0.8888888888888888,Masters of the Universe (1987),4133
0.8888888888888888,Tooth Fairy 2 (2012),122246
0.8888888888888888,Kevin Smith: Sold Out - A Threevening with Kevin Smith (2008),129401
0.8888888888888888,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),33896
0.8888888888888888,"Perfect Score,7258
0.8888888888888888,Rocky VI (1986) ,89045
0.8888888888888888,Gordy (1995),243
0.8888888888888888,"Cup,3241
0.8888888888888888,Bright Young Things (2003),27648
0.8888888888888888,Kidnapping Mr. Heineken (2015),130083
0.8888888888888888,Bag of Bones (2011),93126
0.8888888888888888,"Irony of Fate,26347
0.8888888888888888,Snow White (Blancanieves) (2012),100272
0.8888888888888888,New York Minute (2004),7453
0.8888888888888888,Shaft (1971),3729
0.8888888888888888,"Arrival of a Train,98981
0.8888888888888888,Insomnia (1997),1889
0.8888888888888888,P.U.N.K.S (1999),123109
0.8888888888888888,Space Station 76 (2014),114704
0.8888888888888888,"Last Kiss,47970
0.8888888888888888,Yogi Bear (2010),83177
0.8888888888888888,Rize (2005),33838
0.8888888888888887,Cake (2014),123947
0.8888319693381063,Indiana Jones and the Last Crusade (1989),1291
0.8886966551326414,"Princess and the Frog,72737
0.8885714285714285,House of Sand and Fog (2003),7158
0.8883999999999997,Syriana (2005),40583
0.888395061728395,And Your Mother Too (Y tu mamá también) (2001),5225
0.8882587691661415,Searching for Sugar Man (2012),96488
0.8882282996432819,Star Trek VI: The Undiscovered Country (1991),1372
0.8877840909090909,Boys Don't Cry (1999),2908
0.8877551020408163,Appleseed (Appurushîdo) (2004),31184
0.8877551020408162,"People Under the Stairs,7930
0.8877551020408162,Good Burger (1997),6464
0.8877551020408162,Last Days (2005),34326
0.8877551020408162,"Beautician and the Beast,1453
0.8877551020408162,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),102666
0.887329931972789,All About Eve (1950),926
0.887216519939957,"Wizard of Oz,919
0.8867455621301774,Raising Arizona (1987),1394
0.8865757649541434,Adaptation (2002),5902
0.8865234375,"Road Warrior,3703
0.886446610711732,Aliens (1986),1200
